120 1 287 974 721 974 974 974 0
121 1 291 974 724 974 974 974 0
122 1 295 974 727 974 974 974 0
123 1 297 974 728 974 974 974 0
124 1 315 974 730 974 974 974 0
125 1 317 974 732 974 974 974 0
126 1 323 974 734 974 974 974 0
127 1 327 974 736 974 974 974 0
128 1 330 974 737 974 974 974 0
129 1 332 974 738 974 974 974 0
130 1 335 974 739 974 974 974 0
131 1 337 974 740 974 974 974 0
132 1 339 974 741 974 974 974 0
133 1 340 974 743 974 974 974 0
134 1 342 974 745 974 974 974 0
135 1 344 974 747 974 974 974 0
136 1 346 974 748 974 974 974 0
137 1 349 974 750 974 974 974 0
138 1 351 974 752 974 974 974 0
139 1 352 974 754 974 974 974 0
140 1 354 974 756 974 974 974 0
141 1 363 974 776 974 974 974 0
142 1 364 974 778 974 974 974 0
143 1 365 974 761 974 974 974 0
144 1 366 974 762 974 974 974 0
145 1 367 974 763 974 974 974 0
146 1 368 974 764 974 974 974 0
147 1 371 974 765 974 974 974 0
148 1 372 974 771 974 974 974 0
149 1 375 974 782 974 974 974 0
150 1 377 974 783 974 974 974 0
151 1 379 974 784 974 974 974 0
152 1 381 974 785 974 974 974 0
153 1 382 974 786 974 974 974 0
154 1 384 974 787 974 974 974 0
155 1 386 974 788 974 974 974 0
156 1 388 974 789 974 974 974 0
157 1 390 974 790 974 974 974 0
158 1 391 974 791 974 974 974 0
159 1 396 974 792 974 974 974 0
160 1 398 974 793 974 974 974 0
161 1 400 974 794 974 974 974 0
162 1 404 974 795 974 974 974 0
163 1 405 974 796 974 974 974 0
164 1 407 974 797 974 974 974 0
165 1 408 974 798 974 974 974 0
166 1 409 974 949 974 974 974 0
167 1 411 974 951 974 974 974 0
168 1 413 974 950 974 974 974 0
169 1 415 974 953 974 974 974 0
170 1 417 974 959 974 974 974 0
171 1 418 974 960 974 974 974 0
172 1 420 974 961 974 974 974 0
173 1 423 974 957 974 974 974 0
174 1 431 974 968 974 974 974 0
175 1 433 974 966 974 974 974 0
176 1 436 974 825 974 974 974 0
177 1 441 974 970 974 974 974 0
178 1 459 974 956 974 974 974 0
179 1 463 974 799 974 974 974 0
180 1 468 974 800 974 974 974 0
181 1 471 974 801 974 974 974 0
182 1 472 974 802 974 974 974 0
183 1 474 974 803 974 974 974 0
184 1 476 974 804 974 974 974 0
185 1 477 974 805 974 974 974 0
186 1 490 974 806 974 974 974 0
187 1 491 974 807 974 974 974 0
188 1 492 974 812 974 974 974 0
189 1 494 974 808 974 974 974 0
190 1 495 974 810 974 974 974 0
191 1 496 974 813 974 974 974 0
192 1 497 974 816 974 974 974 0
193 1 502 974 819 974 974 974 0
194 1 504 974 820 974 974 974 0
195 1 505 974 821 974 974 974 0
196 1 506 974 833 974 974 974 0
197 1 508 974 835 974 974 974 0
198 1 510 974 838 974 974 974 0
199 1 512 974 839 974 974 974 0
200 1 515 974 822 974 974 974 0
201 1 517 974 823 974 974 974 0
202 1 521 974 4 974 974 974 1
203 1 523 974 7 974 974 974 1
204 1 526 974 9 974 974 974 1
205 1 527 974 11 974 974 974 1
206 1 528 974 14 974 974 974 1
207 1 529 974 16 974 974 974 1
208 1 530 974 17 974 974 974 1
209 1 532 974 20 974 974 974 1
210 1 537 974 23 974 974 974 1
211 1 540 974 70 974 974 974 1
212 1 541 974 277 974 974 974 1
213 1 542 974 41 974 974 974 1
214 1 543 974 72 974 974 974 1
215 1 544 974 31 974 974 974 1
216 1 545 974 34 974 974 974 1
217 1 546 974 37 974 974 974 1
218 1 547 974 46 974 974 974 1
219 1 549 974 48 974 974 974 1
220 1 552 974 49 974 974 974 1
221 1 558 974 50 974 974 974 1
222 1 562 974 51 974 974 974 1
223 1 570 974 52 974 974 974 1
224 1 572 974 53 974 974 974 1
225 1 575 974 54 974 974 974 1
226 1 579 974 55 974 974 974 1
227 1 584 974 39 974 974 974 1
228 1 585 974 61 974 974 974 1
229 1 589 974 62 974 974 974 1
230 1 591 974 63 974 974 974 1
231 1 593 974 65 974 974 974 1
232 1 596 974 67 974 974 974 1
233 1 600 974 75 974 974 974 1
234 1 601 974 78 974 974 974 1
235 1 602 974 81 974 974 974 1
236 1 603 974 84 974 974 974 1
237 1 604 974 86 974 974 974 1
238 1 605 974 89 974 974 974 1
239 1 608 974 91 974 974 974 1
240 1 612 974 93 974 974 974 1
241 1 617 974 96 974 974 974 1
242 1 618 974 100 974 974 974 1
243 1 619 974 108 974 974 974 1
244 1 620 974 118 974 974 974 1
245 1 621 974 121 974 974 974 1
246 1 622 974 123 974 974 974 1
247 1 623 974 125 974 974 974 1
248 1 624 974 128 974 974 974 1
249 1 626 974 131 974 974 974 1
250 1 629 974 133 974 974 974 1
251 1 630 974 138 974 974 974 1
252 1 631 974 140 974 974 974 1
253 1 632 974 142 974 974 974 1
254 1 633 974 145 974 974 974 1
255 1 635 974 148 974 974 974 1
256 1 636 974 150 974 974 974 1
257 1 637 974 153 974 974 974 1
258 1 638 974 157 974 974 974 1
259 1 639 974 159 974 974 974 1
260 1 640 974 160 974 974 974 1
261 1 641 974 163 974 974 974 1
262 1 642 974 166 974 974 974 1
263 1 643 974 168 974 974 974 1
264 1 644 974 170 974 974 974 1
265 1 645 974 173 974 974 974 1
266 1 646 974 175 974 974 974 1
267 1 647 974 177 974 974 974 1
268 1 648 974 180 974 974 974 1
269 1 649 974 183 974 974 974 1
270 1 650 974 186 974 974 974 1
271 1 651 974 188 974 974 974 1
272 1 652 974 191 974 974 974 1
273 1 653 974 193 974 974 974 1
274 1 654 974 194 974 974 974 1
275 1 655 974 197 974 974 974 1
276 1 656 974 200 974 974 974 1
277 1 657 974 202 974 974 974 1
278 1 658 974 204 974 974 974 1
279 1 659 974 208 974 974 974 1
280 1 660 974 210 974 974 974 1
281 1 661 974 213 974 974 974 1
282 1 662 974 216 974 974 974 1
283 1 663 974 219 974 974 974 1
284 1 664 974 222 974 974 974 1
285 1 665 974 226 974 974 974 1
286 1 666 974 228 974 974 974 1
287 1 667 974 229 974 974 974 1
288 1 669 974 230 974 974 974 1
289 1 670 974 231 974 974 974 1
290 1 671 974 234 974 974 974 1
291 1 673 974 235 974 974 974 1
292 1 679 974 236 974 974 974 1
293 1 680 974 237 974 974 974 1
294 1 681 974 238 974 974 974 1
295 1 682 974 240 974 974 974 1
296 1 688 974 241 974 974 974 1
297 1 697 974 243 974 974 974 1
298 1 698 974 244 974 974 974 1
299 1 699 974 245 974 974 974 1
300 1 700 974 246 974 974 974 1
301 1 701 974 247 974 974 974 1
302 1 702 974 248 974 974 974 1
303 1 703 974 249 974 974 974 1
304 1 704 974 250 974 974 974 1
305 1 705 974 251 974 974 974 1
306 1 706 974 253 974 974 974 1
307 1 709 974 257 974 974 974 1
308 1 710 974 258 974 974 974 1
309 1 711 974 262 974 974 974 1
310 1 712 974 263 974 974 974 1
311 1 713 974 268 974 974 974 1
312 1 714 974 273 974 974 974 1
313 1 715 974 284 974 974 974 1
314 1 718 974 285 974 974 974 1
315 1 721 974 287 974 974 974 1
316 1 724 974 291 974 974 974 1
317 1 727 974 295 974 974 974 1
318 1 728 974 297 974 974 974 1
319 1 730 974 315 974 974 974 1
320 1 732 974 317 974 974 974 1
321 1 734 974 323 974 974 974 1
322 1 736 974 327 974 974 974 1
323 1 737 974 330 974 974 974 1
324 1 738 974 332 974 974 974 1
325 1 739 974 335 974 974 974 1
326 1 740 974 337 974 974 974 1
327 1 741 974 339 974 974 974 1
328 1 743 974 340 974 974 974 1
