N_gas + C7H2_gas -> H_gas + HC7N_gas
N_gas + C7N_gas -> CN_gas + C6N_gas
N_gas + C8_gas -> CN_gas + C7_gas
N_gas + C8_gas -> C3N_gas + C5_gas
N_gas + C8_gas -> C3_gas + C5N_gas
N_gas + C8H_gas -> H_gas + C8N_gas
N_gas + C8H_gas -> C_gas + HC7N_gas
N_gas + C9_gas -> CN_gas + C8_gas
N_gas + C9H_gas -> H_gas + C9N_gas
N_gas + C9H_gas -> CCH_gas + C7N_gas
N_gas + C9H_gas -> C4H_gas + C5N_gas
N_gas + C9H_gas -> C3N_gas + C6H_gas
N_gas + C9H_gas -> CN_gas + C8H_gas
N_gas + C9N_gas -> CN_gas + C8N_gas
O_gas + C2_gas -> C_gas + CO_gas
O_gas + CCl_gas -> C_gas + ClO_gas
O_gas + CCl_gas -> Cl_gas + CO_gas
O_gas + ClO_gas -> Cl_gas + O2_gas
O_gas + CN_gas -> N_gas + CO_gas
O_gas + CN_gas -> C_gas + NO_gas
O_gas + CP_gas -> P_gas + CO_gas
O_gas + CS_gas -> C_gas + SO_gas
O_gas + HS_gas -> H_gas + SO_gas
O_gas + HS_gas -> S_gas + OH_gas
O_gas + NH_gas -> H_gas + NO_gas
O_gas + NS_gas -> S_gas + NO_gas
O_gas + OH_gas -> H_gas + O2_gas
O_gas + PH_gas -> H_gas + PO_gas
O_gas + S2_gas -> S_gas + SO_gas
O_gas + SiC_gas -> Si_gas + CO_gas
O_gas + SiC_gas -> C_gas + SiO_gas
O_gas + SiH_gas -> H_gas + SiO_gas
O_gas + SiN_gas -> Si_gas + NO_gas
O_gas + SiN_gas -> N_gas + SiO_gas
O_gas + CCH_gas -> CH_gas + CO_gas
O_gas + CCH_gas -> H_gas + CCO_gas
O_gas + CCN_gas -> CN_gas + CO_gas
O_gas + CCO_gas -> CO_gas + CO_gas
S_gas + H2O+_gas -> OH_gas + HS+_gas
S_gas + H2O+_gas -> SO+_gas + H2_gas
C2_gas + H2O+_gas -> OH_gas + C2H+_gas
CH_gas + H2O+_gas -> OH_gas + CH2+_gas
CO_gas + H2O+_gas -> OH_gas + HCO+_gas
H2_gas + H2O+_gas -> H_gas + H3O+_gas
NH_gas + H2O+_gas -> N_gas + H3O+_gas
OH_gas + H2O+_gas -> O_gas + H3O+_gas
CCH_gas + H2O+_gas -> OH_gas + C2H2+_gas
CCH_gas + H2O+_gas -> OH_gas + C2H2+_gas
CH2_gas + H2O+_gas -> OH_gas + CH3+_gas
CH2_gas + H2O+_gas -> OH_gas + CH3+_gas
H2O_gas + H2O+_gas -> OH_gas + H3O+_gas
H2S_gas + H2O+_gas -> HS_gas + H3O+_gas
H2S_gas + H2O+_gas -> HS_gas + H3O+_gas
H2S_gas + H2O+_gas -> OH_gas + H3S+_gas
H2S_gas + H2O+_gas -> OH_gas + H3S+_gas
HCN_gas + H2O+_gas -> OH_gas + HCNH+_gas
HCO_gas + H2O+_gas -> OH_gas + H2CO+_gas
HCO_gas + H2O+_gas -> CO_gas + H3O+_gas
HNC_gas + H2O+_gas -> OH_gas + HCNH+_gas
NH2_gas + H2O+_gas -> OH_gas + NH3+_gas
H2CO_gas + H2O+_gas -> OH_gas + H2COH+_gas
NH3_gas + H2O+_gas -> OH_gas + NH4+_gas
CH4_gas + H2O+_gas -> CH3_gas + H3O+_gas
C_gas + H2S+_gas -> H_gas + HCS+_gas
H_gas + H2S+_gas -> H2_gas + HS+_gas
N_gas + H2S+_gas -> H2_gas + NS+_gas
O_gas + H2S+_gas -> OH_gas + HS+_gas
O_gas + H2S+_gas -> H2_gas + SO+_gas
H2O_gas + H2S+_gas -> HS_gas + H3O+_gas
H2S_gas + H2S+_gas -> HS_gas + H3S+_gas
H2S_gas + H2S+_gas -> HS_gas + H3S+_gas
NH3_gas + H2S+_gas -> HS_gas + NH4+_gas
C_gas + H3+_gas -> H2_gas + CH+_gas
Cl_gas + H3+_gas -> H2_gas + HCl+_gas
Fe_gas + H3+_gas -> H_gas + H2_gas + Fe+_gas
Mg_gas + H3+_gas -> H_gas + H2_gas + Mg+_gas
F_gas + H3+_gas -> H_gas + H2F+_gas
Na_gas + H3+_gas -> H_gas + H2_gas + Na+_gas
O_gas + H3+_gas -> H2_gas + OH+_gas
O_gas + H3+_gas -> H_gas + H2O+_gas
P_gas + H3+_gas -> H2_gas + PH+_gas
S_gas + H3+_gas -> H2_gas + HS+_gas
S_gas + H3+_gas -> H2S+_gas + H_gas
Si_gas + H3+_gas -> H2_gas + SiH+_gas
C2_gas + H3+_gas -> H2_gas + C2H+_gas
CH_gas + H3+_gas -> H2_gas + CH2+_gas
CN_gas + H3+_gas -> H2_gas + HCN+_gas
CN_gas + H3+_gas -> H2_gas + HCN+_gas
CO_gas + H3+_gas -> H2_gas + HCO+_gas
CO_gas + H3+_gas -> H2_gas + HOC+_gas
CP_gas + H3+_gas -> H2_gas + HCP+_gas
CP_gas + H3+_gas -> H2_gas + HCP+_gas
CS_gas + H3+_gas -> H2_gas + HCS+_gas
CS_gas + H3+_gas -> H2_gas + HCS+_gas
HCl_gas + H3+_gas -> H2_gas + H2Cl+_gas
HCl_gas + H3+_gas -> H2_gas + H2Cl+_gas
HF_gas + H3+_gas -> H2_gas + H2F+_gas
HS_gas + H3+_gas -> H2_gas + H2S+_gas
HS_gas + H3+_gas -> H2_gas + H2S+_gas
MgH_gas + H3+_gas -> H2_gas + H2_gas + Mg+_gas
N2_gas + H3+_gas -> H2_gas + N2H+_gas
NaH_gas + H3+_gas -> H2_gas + H2_gas + Na+_gas
NH_gas + H3+_gas -> H2_gas + NH2+_gas
NO_gas + H3+_gas -> H2_gas + HNO+_gas
NO_gas + H3+_gas -> H2_gas + HNO+_gas
NS_gas + H3+_gas -> H2_gas + HNS+_gas
O2_gas + H3+_gas -> H2_gas + HO2+_gas
OH_gas + H3+_gas -> H2_gas + H2O+_gas
PH_gas + H3+_gas -> H2_gas + PH2+_gas
PH_gas + H3+_gas -> H2_gas + PH2+_gas
PN_gas + H3+_gas -> H2_gas + HPN+_gas
PO_gas + H3+_gas -> H2_gas + HPO+_gas
S2_gas + H3+_gas -> H2_gas + HS2+_gas
SiC_gas + H3+_gas -> H2_gas + CHSi+_gas
SiC_gas + H3+_gas -> H2_gas + CHSi+_gas
SiH_gas + H3+_gas -> H2_gas + SiH2+_gas
SiN_gas + H3+_gas -> H2_gas + HNSi+_gas
SiO_gas + H3+_gas -> H2_gas + HSiO+_gas
SiS_gas + H3+_gas -> H2_gas + HSiS+_gas
SiS_gas + H3+_gas -> H2_gas + HSiS+_gas
SO_gas + H3+_gas -> H2_gas + HSO+_gas
SO_gas + H3+_gas -> H2_gas + HSO+_gas
CCH_gas + H3+_gas -> H2_gas + C2H2+_gas
CCH_gas + H3+_gas -> H2_gas + C2H2+_gas
CCN_gas + H3+_gas -> H2_gas + HC2N+_gas
CCN_gas + H3+_gas -> H2_gas + HC2N+_gas
CCS_gas + H3+_gas -> H2_gas + HC2S+_gas
C3_gas + H3+_gas -> H2_gas + C3H+_gas
CCO_gas + H3+_gas -> H2_gas + C2HO+_gas
CCP_gas + H3+_gas -> H2_gas + PC2H+_gas
CH2_gas + H3+_gas -> H2_gas + CH3+_gas
CH2_gas + H3+_gas -> H2_gas + CH3+_gas
CO2_gas + H3+_gas -> H2_gas + HOCO+_gas
H2O_gas + H3+_gas -> H2_gas + H3O+_gas
H2S_gas + H3+_gas -> H2_gas + H3S+_gas
H2S_gas + H3+_gas -> H2_gas + H3S+_gas
HCN_gas + H3+_gas -> H2_gas + HCNH+_gas
HCO_gas + H3+_gas -> H2_gas + H2CO+_gas
HCP_gas + H3+_gas -> H2_gas + PCH2+_gas
HCP_gas + H3+_gas -> H2_gas + PCH2+_gas
HCS_gas + H3+_gas -> H2_gas + H2CS+_gas
HCS_gas + H3+_gas -> H2_gas + H2CS+_gas
HCSi_gas + H3+_gas -> H2_gas + CH2Si+_gas
HNC_gas + H3+_gas -> H2_gas + HCNH+_gas
HNO_gas + H3+_gas -> H2_gas + H2NO+_gas
HNSi_gas + H3+_gas -> H2_gas + HSiNH+_gas
HNSi_gas + H3+_gas -> H2_gas + HSiNH+_gas
HPO_gas + H3+_gas -> H2_gas + H2PO+_gas
HSS_gas + H3+_gas -> H2_gas + H2S2+_gas
HSS_gas + H3+_gas -> H2_gas + H2S2+_gas
NaOH_gas + H3+_gas -> H2_gas + NaH2O+_gas
NH2_gas + H3+_gas -> H2_gas + NH3+_gas
NO2_gas + H3+_gas -> H2_gas + OH_gas + NO+_gas
NO2_gas + H3+_gas -> H2_gas + OH_gas + NO+_gas
OCS_gas + H3+_gas -> H2_gas + HOCS+_gas
OCS_gas + H3+_gas -> H2_gas + HOCS+_gas
PH2_gas + H3+_gas -> H2_gas + PH3+_gas
PH2_gas + H3+_gas -> H2_gas + PH3+_gas
c_SiC2_gas + H3+_gas -> H2_gas + SiC2H+_gas
c_SiC2_gas + H3+_gas -> H2_gas + SiC2H+_gas
SiH2_gas + H3+_gas -> H2_gas + SiH3+_gas
SiNC_gas + H3+_gas -> H2_gas + SiNCH+_gas
SiO2_gas + H3+_gas -> H2_gas + HSiO2+_gas
SO2_gas + H3+_gas -> H2_gas + HSO2+_gas
SO2_gas + H3+_gas -> H2_gas + HSO2+_gas
C2H2_gas + H3+_gas -> H2_gas + C2H3+_gas
c_C3H_gas + H3+_gas -> H2_gas + c_C3H2+_gas
l_C3H_gas + H3+_gas -> H2_gas + l_C3H2+_gas
C3N_gas + H3+_gas -> H2_gas + HC3N+_gas
C3O_gas + H3+_gas -> H2_gas + HC3O+_gas
C3P_gas + H3+_gas -> H2_gas + PC3H+_gas
C3S_gas + H3+_gas -> H2_gas + HC3S+_gas
C4_gas + H3+_gas -> H2_gas + C4H+_gas
CH3_gas + H3+_gas -> H2_gas + CH4+_gas
H2CO_gas + H3+_gas -> H2_gas + H2COH+_gas
HSSH_gas + H3+_gas -> H2_gas + H3S2+_gas
HSSH_gas + H3+_gas -> H2_gas + H3S2+_gas
H2SiO_gas + H3+_gas -> H2_gas + H3SiO+_gas
HCCP_gas + H3+_gas -> H2_gas + PC2H2+_gas
HCCP_gas + H3+_gas -> H2_gas + PC2H2+_gas
NH3_gas + H3+_gas -> H2_gas + NH4+_gas
HCCSi_gas + H3+_gas -> H2_gas + SiC2H2+_gas
HCCSi_gas + H3+_gas -> H2_gas + SiC2H2+_gas
l_SiC3_gas + H3+_gas -> H2_gas + SiC3H+_gas
SiCH2_gas + H3+_gas -> H2_gas + SiCH3+_gas
SiH3_gas + H3+_gas -> H2_gas + SiH4+_gas
H2CCN_gas + H3+_gas -> H2_gas + CH3CN+_gas
H2CCO_gas + H3+_gas -> H2_gas + CH3CO+_gas
H2CCO_gas + H3+_gas -> H2_gas + CH3CO+_gas
C2H3_gas + H3+_gas -> H2_gas + C2H4+_gas
c_C3H2_gas + H3+_gas -> H2_gas + c_C3H3+_gas
c_C3H2_gas + H3+_gas -> l_C3H3+_gas + H2_gas
l_C3H2_gas + H3+_gas -> H2_gas + l_C3H3+_gas
l_C3H2_gas + H3+_gas -> c_C3H3+_gas + H2_gas
C4H_gas + H3+_gas -> H2_gas + C4H2+_gas
C4H_gas + H3+_gas -> H2_gas + C4H2+_gas
C4P_gas + H3+_gas -> H2_gas + PC4H+_gas
C4S_gas + H3+_gas -> H2_gas + HC4S+_gas
C5_gas + H3+_gas -> H2_gas + C5H+_gas
HCOOH_gas + H3+_gas -> H2_gas + H2O_gas + HCO+_gas
HCOOH_gas + H3+_gas -> H2_gas + H2O_gas + HCO+_gas
HCOOH_gas + H3+_gas -> CO_gas + H2_gas + H3O+_gas
HCOOH_gas + H3+_gas -> CO_gas + H2_gas + H3O+_gas
CH2PH_gas + H3+_gas -> H2_gas + PCH4+_gas
CH2PH_gas + H3+_gas -> H2_gas + PCH4+_gas
C5H_gas + C4H+_gas -> H_gas + C9H+_gas
CH3CCH_gas + C4H+_gas -> H_gas + C7H4+_gas
C5H2_gas + C4H+_gas -> H_gas + C9H2+_gas
H2_gas + C4N+_gas -> HCN_gas + C3H+_gas
H2_gas + C4N+_gas -> HNC_gas + C3H+_gas
H2_gas + C4N+_gas -> C3_gas + HCNH+_gas
H2O_gas + C4N+_gas -> HC3N_gas + HCO+_gas
H2O_gas + C4N+_gas -> CO_gas + HC3NH+_gas
C2H2_gas + C4N+_gas -> HCN_gas + C5H+_gas
H2_gas + C5+_gas -> H_gas + C5H+_gas
H_gas + CH4+_gas -> H2_gas + CH3+_gas
O_gas + CH4+_gas -> OH_gas + CH3+_gas
CO_gas + CH4+_gas -> CH3_gas + HCO+_gas
CO_gas + CH4+_gas -> H_gas + CH3CO+_gas
H2_gas + CH4+_gas -> H_gas + CH5+_gas
CO2_gas + CH4+_gas -> CH3_gas + HOCO+_gas
H2O_gas + CH4+_gas -> CH3_gas + H3O+_gas
H2S_gas + CH4+_gas -> CH3_gas + H3S+_gas
H2S_gas + CH4+_gas -> CH3_gas + H3S+_gas
OCS_gas + CH4+_gas -> CH3_gas + HOCS+_gas
OCS_gas + CH4+_gas -> CH3_gas + HOCS+_gas
C2H2_gas + CH4+_gas -> CH3_gas + C2H3+_gas
C2H2_gas + CH4+_gas -> H_gas + H2_gas + c_C3H3+_gas
H2CO_gas + CH4+_gas -> CH3_gas + H2COH+_gas
NH3_gas + CH4+_gas -> CH3_gas + NH4+_gas
NH3_gas + CH4+_gas -> NH2_gas + CH5+_gas
CH4_gas + CH4+_gas -> CH3_gas + CH5+_gas
C2H4_gas + CH4+_gas -> CH3_gas + C2H5+_gas
CH3OH_gas + CH4+_gas -> CH3_gas + CH3OH2+_gas
Na_gas + H2COH+_gas -> H_gas + H2CO_gas + Na+_gas
CH_gas + H2COH+_gas -> H2CO_gas + CH2+_gas
HNC_gas + H2COH+_gas -> H2CO_gas + HCNH+_gas
NH2_gas + H2COH+_gas -> H2CO_gas + NH3+_gas
NH3_gas + H2COH+_gas -> H2CO_gas + NH4+_gas
C_gas + NH4+_gas -> H2_gas + HCNH+_gas
C_gas + NH4+_gas -> H2_gas + H2NC+_gas
C_gas + SiC2H2+_gas -> H_gas + SiC3H+_gas
C_gas + SiC3H+_gas -> H_gas + SiC4+_gas
C_gas + SiCH3+_gas -> H_gas + SiC2H2+_gas
C_gas + SiH4+_gas -> H2_gas + CH2Si+_gas
H2O_gas + SiH4+_gas -> SiH3_gas + H3O+_gas
CO_gas + CH3CN+_gas -> H2CCN_gas + HCO+_gas
C_gas + C2H4+_gas -> H2_gas + c_C3H2+_gas
C_gas + C2H4+_gas -> H2_gas + l_C3H2+_gas
C_gas + C2H4+_gas -> H_gas + c_C3H3+_gas
C_gas + C2H4+_gas -> H_gas + l_C3H3+_gas
H_gas + C2H4+_gas -> H2_gas + C2H3+_gas
N_gas + C2H4+_gas -> H_gas + CH3CN+_gas
O_gas + C2H4+_gas -> CH3_gas + HCO+_gas
O_gas + C2H4+_gas -> HCO_gas + CH3+_gas
S_gas + C2H4+_gas -> CH3_gas + HCS+_gas
Si_gas + C2H4+_gas -> H2_gas + SiC2H2+_gas
Si_gas + C2H4+_gas -> H_gas + SiC2H3+_gas
CCH_gas + C2H4+_gas -> CH2_gas + c_C3H3+_gas
CCH_gas + C2H4+_gas -> CH2_gas + c_C3H3+_gas
CCH_gas + C2H4+_gas -> CH2_gas + l_C3H3+_gas
CCH_gas + C2H4+_gas -> CH2_gas + l_C3H3+_gas
CCH_gas + C2H4+_gas -> H2_gas + C4H3+_gas
CCH_gas + C2H4+_gas -> H2_gas + C4H3+_gas
C2H2_gas + C2H4+_gas -> CH3_gas + c_C3H3+_gas
C2H2_gas + C2H4+_gas -> H_gas + C4H5+_gas
c_C3H_gas + C2H4+_gas -> CH3_gas + C4H2+_gas
c_C3H_gas + C2H4+_gas -> H_gas + C5H4+_gas
l_C3H_gas + C2H4+_gas -> CH3_gas + C4H2+_gas
l_C3H_gas + C2H4+_gas -> H_gas + C5H4+_gas
NH3_gas + C2H4+_gas -> C2H3_gas + NH4+_gas
C2H3_gas + C2H4+_gas -> C2H2_gas + C2H5+_gas
C2H3_gas + C2H4+_gas -> H2_gas + C4H5+_gas
c_C3H2_gas + C2H4+_gas -> CH3_gas + C4H3+_gas
c_C3H2_gas + C2H4+_gas -> H_gas + C5H5+_gas
l_C3H2_gas + C2H4+_gas -> CH3_gas + C4H3+_gas
l_C3H2_gas + C2H4+_gas -> H_gas + C5H5+_gas
C4H_gas + C2H4+_gas -> CH3_gas + C5H2+_gas
C4H_gas + C2H4+_gas -> CH3_gas + C5H2+_gas
C4H_gas + C2H4+_gas -> H_gas + C6H4+_gas
C4H_gas + C2H4+_gas -> H_gas + C6H4+_gas
C2H4_gas + C2H4+_gas -> CH3_gas + C3H5+_gas
C2H4_gas + C2H4+_gas -> H_gas + C4H7+_gas
CH2CCH_gas + C2H4+_gas -> C2H4_gas + c_C3H3+_gas
CH2CCH_gas + C2H4+_gas -> CH4_gas + C4H3+_gas
CH2CCH_gas + C2H4+_gas -> H2_gas + C5H5+_gas
CH2CCH_gas + C2H4+_gas -> C2H4_gas + l_C3H3+_gas
C4H2_gas + C2H4+_gas -> CH3_gas + C5H3+_gas
C4H2_gas + C2H4+_gas -> H2_gas + C6H4+_gas
C5H_gas + C2H4+_gas -> CH3_gas + C6H2+_gas
C5H_gas + C2H4+_gas -> H_gas + C7H4+_gas
CH3CCH_gas + C2H4+_gas -> CH3_gas + C4H5+_gas
C5H2_gas + C2H4+_gas -> CH3_gas + C6H3+_gas
C5H2_gas + C2H4+_gas -> H_gas + C7H5+_gas
C6H_gas + C2H4+_gas -> CH3_gas + C7H2+_gas
C6H_gas + C2H4+_gas -> H_gas + C8H4+_gas
C6H2_gas + C2H4+_gas -> CH3_gas + C7H3+_gas
C6H2_gas + C2H4+_gas -> H2_gas + C8H4+_gas
C7H_gas + C2H4+_gas -> CH3_gas + C8H2+_gas
C7H_gas + C2H4+_gas -> H_gas + C9H4+_gas
C7H2_gas + C2H4+_gas -> CH3_gas + C8H3+_gas
C7H2_gas + C2H4+_gas -> H2_gas + C9H4+_gas
C_gas + c_C3H3+_gas -> H_gas + C4H2+_gas
C_gas + l_C3H3+_gas -> H_gas + C4H2+_gas
O_gas + c_C3H3+_gas -> CO_gas + C2H3+_gas
O_gas + l_C3H3+_gas -> CO_gas + C2H3+_gas
O_gas + l_C3H3+_gas -> HCO_gas + C2H2+_gas
O_gas + l_C3H3+_gas -> HC3O+_gas + H2_gas
O_gas + l_C3H3+_gas -> H2C3O+_gas + H_gas
S_gas + c_C3H3+_gas -> H2_gas + HC3S+_gas
S_gas + c_C3H3+_gas -> HCS+_gas + C2H2_gas
S_gas + l_C3H3+_gas -> H2_gas + HC3S+_gas
S_gas + l_C3H3+_gas -> HCS+_gas + C2H2_gas
Si_gas + c_C3H3+_gas -> H2_gas + SiC3H+_gas
Si_gas + c_C3H3+_gas -> H_gas + SiC3H2+_gas
Si_gas + l_C3H3+_gas -> H2_gas + SiC3H+_gas
Si_gas + l_C3H3+_gas -> H_gas + SiC3H2+_gas
CCH_gas + c_C3H3+_gas -> H_gas + C5H3+_gas
CCH_gas + c_C3H3+_gas -> H_gas + C5H3+_gas
CCH_gas + l_C3H3+_gas -> H2_gas + C5H2+_gas
CCH_gas + l_C3H3+_gas -> H2_gas + C5H2+_gas
CCH_gas + l_C3H3+_gas -> H_gas + C5H3+_gas
CCH_gas + l_C3H3+_gas -> H_gas + C5H3+_gas
C2H2_gas + l_C3H3+_gas -> H2_gas + C5H3+_gas
c_C3H_gas + c_C3H3+_gas -> H2_gas + C6H2+_gas
c_C3H_gas + c_C3H3+_gas -> H_gas + C6H3+_gas
l_C3H_gas + l_C3H3+_gas -> H2_gas + C6H2+_gas
l_C3H_gas + l_C3H3+_gas -> H_gas + C6H3+_gas
C2H3_gas + c_C3H3+_gas -> H2_gas + C5H4+_gas
C2H3_gas + l_C3H3+_gas -> H2_gas + C5H4+_gas
c_C3H2_gas + c_C3H3+_gas -> H2_gas + C6H3+_gas
l_C3H2_gas + l_C3H3+_gas -> H2_gas + C6H3+_gas
l_C3H2_gas + l_C3H3+_gas -> H_gas + C6H4+_gas
C4H_gas + c_C3H3+_gas -> H2_gas + C7H2+_gas
C4H_gas + c_C3H3+_gas -> H2_gas + C7H2+_gas
C4H_gas + c_C3H3+_gas -> H_gas + C7H3+_gas
C4H_gas + c_C3H3+_gas -> H_gas + C7H3+_gas
C4H_gas + l_C3H3+_gas -> H2_gas + C7H2+_gas
C4H_gas + l_C3H3+_gas -> H2_gas + C7H2+_gas
C4H_gas + l_C3H3+_gas -> H_gas + C7H3+_gas
C4H_gas + l_C3H3+_gas -> H_gas + C7H3+_gas
C2H4_gas + c_C3H3+_gas -> H2_gas + C5H5+_gas
C2H4_gas + l_C3H3+_gas -> H2_gas + C5H5+_gas
CH2CCH_gas + c_C3H3+_gas -> H2_gas + C6H4+_gas
CH2CCH_gas + c_C3H3+_gas -> H_gas + C6H5+_gas
CH2CCH_gas + l_C3H3+_gas -> H2_gas + C6H4+_gas
CH2CCH_gas + l_C3H3+_gas -> H_gas + C6H5+_gas
C4H2_gas + c_C3H3+_gas -> H2_gas + C7H3+_gas
C4H2_gas + l_C3H3+_gas -> H2_gas + C7H3+_gas
C5H_gas + c_C3H3+_gas -> H2_gas + C8H2+_gas
C5H_gas + c_C3H3+_gas -> H_gas + C8H3+_gas
C5H_gas + l_C3H3+_gas -> H2_gas + C8H2+_gas
C5H_gas + l_C3H3+_gas -> H_gas + C8H3+_gas
CH3CCH_gas + c_C3H3+_gas -> H2_gas + C6H5+_gas
HCCNC_gas + C+_gas -> CN_gas + C3H+_gas
HCCNC_gas + C+_gas -> CCH_gas + CNC+_gas
HCCNC_gas + C+_gas -> H_gas + C4N+_gas
HCCNC_gas + C+_gas -> C_gas + HC3N+_gas
HC3N_gas + C+_gas -> CN_gas + C3H+_gas
HC3N_gas + C+_gas -> H_gas + C4N+_gas
HNCCC_gas + C+_gas -> HNC_gas + C3+_gas
HNCCC_gas + C+_gas -> C3_gas + HNC+_gas
HNCCC_gas + C+_gas -> H_gas + C4N+_gas
c_HCCHSi_gas + C+_gas -> H_gas + SiC3H+_gas
SiC3H_gas + C+_gas -> H_gas + SiC4+_gas
SiC3H_gas + C+_gas -> H_gas + SiC4+_gas
SiCH3_gas + C+_gas -> H2_gas + SiC2H+_gas
SiCH3_gas + C+_gas -> H2_gas + SiC2H+_gas
SiCH3_gas + C+_gas -> H_gas + SiC2H2+_gas
SiCH3_gas + C+_gas -> H_gas + SiC2H2+_gas
SiH4_gas + C+_gas -> H2_gas + CH2Si+_gas
SiH4_gas + C+_gas -> H_gas + SiCH3+_gas
CH3CN_gas + C+_gas -> CN_gas + C2H3+_gas
CH3CN_gas + C+_gas -> H_gas + HC2NCH+_gas
C2H4_gas + C+_gas -> H_gas + H2_gas + C3H+_gas
C2H4_gas + C+_gas -> CH_gas + C2H3+_gas
C2H4_gas + C+_gas -> H2_gas + c_C3H2+_gas
C2H4_gas + C+_gas -> H2_gas + l_C3H2+_gas
C2H4_gas + C+_gas -> H_gas + c_C3H3+_gas
CH2CCH_gas + C+_gas -> H2_gas + C4H+_gas
CH2CCH_gas + C+_gas -> C_gas + l_C3H3+_gas
CH2CCH_gas + C+_gas -> H_gas + C4H2+_gas
C4H2_gas + C+_gas -> CCH_gas + C3H+_gas
C4H2_gas + C+_gas -> H2_gas + C5+_gas
C4H2_gas + C+_gas -> H_gas + C5H+_gas
C5H_gas + C+_gas -> H_gas + C6+_gas
CH3OH_gas + C+_gas -> HCO_gas + CH3+_gas
CH3OH_gas + C+_gas -> CH_gas + H2COH+_gas
NH2CHO_gas + C+_gas -> N_gas + CH3CO+_gas
NH2CHO_gas + C+_gas -> CN_gas + H2COH+_gas
NH2CHO_gas + C+_gas -> HCN_gas + H2CO+_gas
NH2CHO_gas + C+_gas -> H2CO_gas + HCN+_gas
NH2CHO_gas + C+_gas -> OH_gas + CH2CN+_gas
NH2CHO_gas + C+_gas -> O_gas + CH3CN+_gas
CH3CHO_gas + C+_gas -> CH_gas + CH3CO+_gas
C2H5_gas + C+_gas -> H2_gas + c_C3H3+_gas
C2H5_gas + C+_gas -> H2_gas + l_C3H3+_gas
CH3CCH_gas + C+_gas -> C2H2_gas + C2H2+_gas
CH3CCH_gas + C+_gas -> CCH_gas + C2H3+_gas
CH3CCH_gas + C+_gas -> CH_gas + c_C3H3+_gas
CH3CCH_gas + C+_gas -> CH_gas + l_C3H3+_gas
CH3CCH_gas + C+_gas -> H2_gas + C4H2+_gas
C+_gas + C4H3_gas -> H_gas + C5H2+_gas
C+_gas + C4H3_gas -> H2_gas + C5H+_gas
C+_gas + C4H3_gas -> CCH_gas + c_C3H2+_gas
C+_gas + C4H3_gas -> CCH_gas + l_C3H2+_gas
C5H2_gas + C+_gas -> H2_gas + C6+_gas
C5H2_gas + C+_gas -> H_gas + C6H+_gas
C6H_gas + C+_gas -> H_gas + C7+_gas
CH3NH2_gas + C+_gas -> CH_gas + CH2NH2+_gas
HC5N_gas + C+_gas -> CN_gas + C5H+_gas
HC5N_gas + C+_gas -> H_gas + C6N+_gas
C6H2_gas + C+_gas -> H2_gas + C7+_gas
C6H2_gas + C+_gas -> H_gas + C7H+_gas
C7H_gas + C+_gas -> H_gas + C8+_gas
CH3C3N_gas + C+_gas -> C3N_gas + C2H3+_gas
CH3C3N_gas + C+_gas -> CN_gas + C4H3+_gas
HCOOCH3_gas + C+_gas -> C_gas + COOCH4+_gas
CH3CH2OH_gas + C+_gas -> C2H3_gas + H2COH+_gas
CH3CH2OH_gas + C+_gas -> CH_gas + CH3CHOH+_gas
C7H2_gas + C+_gas -> H2_gas + C8+_gas
C7H2_gas + C+_gas -> H_gas + C8H+_gas
C8H_gas + C+_gas -> H_gas + C9+_gas
CH3C4H_gas + C+_gas -> CH_gas + C5H3+_gas
CH3C4H_gas + C+_gas -> H2_gas + C6H2+_gas
CH3C4H_gas + C+_gas -> H_gas + C6H3+_gas
HC7N_gas + C+_gas -> CN_gas + C7H+_gas
HC7N_gas + C+_gas -> H_gas + C8N+_gas
C8H2_gas + C+_gas -> H2_gas + C9+_gas
C8H2_gas + C+_gas -> H_gas + C9H+_gas
C9H_gas + C+_gas -> H_gas + C10+_gas
CH3C5N_gas + C+_gas -> CN_gas + C6H3+_gas
C9H2_gas + C+_gas -> H2_gas + C10+_gas
C9H2_gas + C+_gas -> H_gas + C10H+_gas
CH3C6H_gas + C+_gas -> CH_gas + C7H3+_gas
CH3C6H_gas + C+_gas -> H2_gas + C8H2+_gas
CH3C7N_gas + C+_gas -> CN_gas + C8H3+_gas
HC9N_gas + C+_gas -> CN_gas + C9H+_gas
HC9N_gas + C+_gas -> H_gas + C10N+_gas
H2_gas + Cl+_gas -> H_gas + HCl+_gas
H2_gas + F+_gas -> H_gas + HF+_gas
HS_gas + H+_gas -> H2_gas + S+_gas
HS_gas + H+_gas -> H2_gas + S+_gas
MgH_gas + H+_gas -> H2_gas + Mg+_gas
NaH_gas + H+_gas -> H2_gas + Na+_gas
SiH_gas + H+_gas -> H2_gas + Si+_gas
CCH_gas + H+_gas -> H2_gas + C2+_gas
CCH_gas + H+_gas -> H2_gas + C2+_gas
CCO_gas + H+_gas -> H_gas + C2O+_gas
CH2_gas + H+_gas -> H2_gas + CH+_gas
CH2_gas + H+_gas -> H2_gas + CH+_gas
CO2_gas + H+_gas -> O_gas + HCO+_gas
HCO_gas + H+_gas -> H2_gas + CO+_gas
HCO_gas + H+_gas -> CO_gas + H2+_gas
HCS_gas + H+_gas -> H2_gas + CS+_gas
HCS_gas + H+_gas -> H2_gas + CS+_gas
C4_gas + HCO+_gas -> CO_gas + C4H+_gas
