  0.11000000E-002  0.10000000E+002  0.20000000E+005  0.50000000E+001  0.10056559E-011  0.89771721E-012  0.78708292E-004  0.50000084E-004  0.45921609E-014  0.83665863E-016  0.50000000E+000  0.13806125E-012  0.97500000E-001  0.19985603E-013  0.18000000E-003  0.31871681E-015  0.11971757E-013  0.13934545E-018  0.25628824E-020  0.92193570E-047  0.53072867E-015  0.91279665E-016  0.58800380E-016  0.13718195E-014  0.11364147E-016  0.66424673E-032  0.33899132E-033  0.50538198E-013  0.56396707E-018  0.00000000E+000  0.00000000E+000  0.24199843E-011  0.15756808E-009  0.00000000E+000  0.13988807E-009  0.78599822E-004  0.10132074E-019  0.99745481E-017  0.95921515E-016  0.37092445E-023  0.78104060E-016  0.17155631E-016  0.81962435E-026  0.44520149E-038  0.24700000E-004  0.28668806E-016  0.84692729E-022  0.12775283E-022  0.18558826E-023  0.70455386E-020  0.14264737E-014  0.53233664E-021  0.26540793E-043  0.33455846E-043  0.56577227E-032  0.11278605E-011  0.11961108E-012  0.12942191E-015  0.78275416E-019  0.15226150E-015  0.30801621E-010  0.61289948E-011  0.16583474E-029  0.73750751E-016  0.59902749E-034  0.16689449E-058  0.71885631E-016  0.19980656E-017  0.29344659E-017  0.22267112E-018  0.64340675E-019  0.21989964E-020  0.16109938E-024  0.45910358E-014  0.27399954E-008  0.15082503E-012  0.91399849E-007  0.18333478E-022  0.85352698E-097  0.26877976E-092  0.12786117E-099  0.40985588E-099  0.13900226E-095  0.20419583E-102  0.13765434E-103  0.94606753E-097  0.25081018E-101  0.87620571E-107  0.72172290E-102  0.48348417E-109  0.15206875E-102  0.11766374E-016  0.80828938E-023  0.83018645E-018  0.12210899E-023  0.37595636E-023  0.16477687E-032  0.20402081E-021  0.22110713E-037  0.65721386E-037  0.13700365E-030  0.13717686E-056  0.19033173E-049  0.76279673E-038  0.38308644E-049  0.98601296E-063  0.69616205E-055  0.15934247E-023  0.14271897E-039  0.11137817E-029  0.50462146E-027  0.23431478E-025  0.55029914E-024  0.13781872E-034  0.54491326E-026  0.42210319E-042  0.72817938E-045  0.22050340E-052  0.28817481E-035  0.29087802E-038  0.87820029E-056  0.12116204E-036  0.18382694E-034  0.52059805E-041  0.49263870E-037  0.12984777E-041  0.30955513E-040  0.34902319E-037  0.15057025E-037  0.46063974E-033  0.37441226E-041  0.22352439E-038  0.97375297E-035  0.50899409E-042  0.28634771E-043  0.44989715E-037  0.13869166E-051  0.16946296E-041  0.25059115E-050  0.48011760E-046  0.11115604E-056  0.10456700E-045  0.23467912E-041  0.16181176E-053  0.24761714E-046  0.13273679E-046  0.59823503E-043  0.77634872E-050  0.25897525E-050  0.81906132E-045  0.17041479E-053  0.79387669E-051  0.20597930E-048  0.00000000E+000  0.10515827E-048  0.96889492E-056  0.00000000E+000  0.25985614E-052  0.49244180E-060  0.48543009E-053  0.12800315E-055  0.16494278E-051  0.17374433E-057  0.22050948E-057  0.27196519E-054  0.52754423E-060  0.20461421E-059  0.28957890E-055  0.16820489E-062  0.37283520E-061  0.27208132E-057  0.00000000E+000  0.51523114E-059  0.35778177E-078  0.66309324E-061  0.70703167E-066  0.89445451E-078  0.62244144E-069  0.10542194E-066  0.33251473E-062  0.21857232E-067  0.39542774E-063  0.13401839E-069  0.40672518E-068  0.20701408E-065  0.96480203E-071  0.35820249E-070  0.64423219E-066  0.80534129E-075  0.00000000E+000  0.59229343E-068  0.00000000E+000  0.20456447E-072  0.20879858E-073  0.74374866E-075  0.29370620E-072  0.20159134E-075  0.16246790E-076  0.60590597E-072  0.30120659E-079  0.20782614E-078  0.19387106E-074  0.12929898E-081  0.15537812E-081  0.37962361E-076  0.00000000E+000  0.27151573E-079  0.00000000E+000  0.22831030E-080  0.54162586E-089  0.55901641E-087  0.55457702E-086  0.12909923E-081  0.48629260E-087  0.29834023E-082  0.23380466E-089  0.22502514E-088  0.28449890E-085  0.41373305E-091  0.19597274E-090  0.46416835E-086  0.43053649E-095  0.00000000E+000  0.41164754E-088  0.14124046E-095  0.00000000E+000  0.26360301E-090  0.31279499E-094  0.55109004E-093  0.35149117E-095  0.30974428E-092  0.86431647E-096  0.11289226E-019  0.35682810E-026  0.82447402E-026  0.44615060E-035  0.21781773E-033  0.40767837E-031  0.97362828E-037  0.00000000E+000  0.22149966E-068  0.89282806E-047  0.21425898E-025  0.14728791E-028  0.19491273E-031  0.22560198E-028  0.84729401E-051  0.19130490E-055  0.98886298E-072  0.82157746E-076  0.27216028E-091  0.10276017E-040  0.78736727E-052  0.17813545E-054  0.71225047E-043  0.25530450E-043  0.21016729E-031  0.13783339E-027  0.45530530E-029  0.52674132E-030  0.20054052E-058  0.21318797E-032  0.55636053E-037  0.53805913E-030  0.84990430E-032  0.12744451E-060  0.51704746E-047  0.21031553E-051  0.76840301E-045  0.19553379E-036  0.20860072E-029  0.13068792E-017  0.11132194E-019  0.22027412E-032  0.36571302E-022  0.18882883E-057  0.19800859E-021  0.22275315E-018  0.11294311E-016  0.11457976E-019  0.12406408E-047  0.00000000E+000  0.51928152E-035  0.19002370E-056  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.10638415E-029  0.10687352E-029  0.64263697E-029  0.16389094E-022  0.00000000E+000  0.23033241E-021  0.93809182E-023  0.71663208E-029  0.56044960E-024  0.20351999E-017  0.51369725E-027  0.16352161E-019  0.54645221E-015  0.00000000E+000  0.00000000E+000  0.60777922E-047  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.41104169E-058  0.88834666E-049  0.15190288E-069  0.39743186E-075  0.00000000E+000  0.12318155E-026  0.78145670E-032  0.97363956E-051  0.93734612E-121  0.00000000E+000  0.31017778E-024  0.16795740E-035  0.79427101E-037  0.88140272E-029  0.31342479E-037  0.21524703E-035  0.15402262E-035  0.00000000E+000  0.26829425E-035  0.13351230E-037  0.19056058E-051  0.56950239E-052  0.56311306E-043  0.37566137E-051  0.79821566E-058  0.49267686E-053  0.76104533E-071  0.32474461E-072  0.10124896E-080  0.37243319E-077  0.96493966E-073  0.67950648E-089  0.11565252E-091  0.72695093E-100  0.26242367E-097  0.23152591E-109  0.34409067E-038  0.82893363E-019  0.52916743E-016  0.34403516E-038  0.52119500E-017  0.37481080E-053  0.24891444E-044  0.97386587E-026  0.15095185E-019  0.46653487E-052  0.77333032E-019  0.52932164E-021  0.97901629E-038  0.10441416E-035  0.43950711E-035  0.22318557E-022  0.92115820E-023  0.19323559E-032  0.51214205E-016  0.74911946E-030  0.87612807E-034  0.33308053E-027  0.14787633E-035  0.27588508E-044  0.64276707E-034  0.64276707E-034  0.54204303E-038  0.39439179E-057  0.73298844E-078  0.26390230E-097  0.56295027E-035  0.13670733E-083  0.10420847E-070  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.22047773E-019  0.39742299E-021  0.28563442E-046  0.21286380E-030  0.59040901E-023  0.33585395E-020  0.22492962E-026  0.18821882E-031  0.17283366E-024  0.34364573E-029  0.10060395E-026  0.12569125E-022  0.96582233E-020  0.26463987E-031  0.24624752E-042  0.00000000E+000  0.18372321E-013  0.97399787E-008  0.17141855E-020  0.10773572E-019  0.00000000E+000  0.10279839E-029  0.12359975E-023  0.12490998E-021  0.14710775E-025  0.32764159E-022  0.24704191E-019  0.00000000E+000  0.35730477E-032  0.79500123E-016  0.87255991E-028  0.28528065E-014  0.60923402E-030  0.13131587E-031  0.15321051E-014  0.99999827E-009  0.39070104E-017  0.26011450E-021  0.14883283E-022  0.27223653E-023  0.45048935E-028  0.18903073E-015  0.72629642E-047  0.47301737E-056  0.90230471E-071  0.00000000E+000  0.17636297E-025  0.38985238E-020  0.19444042E-028  0.12426399E-032  0.00000000E+000  0.00000000E+000  0.65484885E-047  0.12827094E-035  0.32134914E-031  0.56756293E-041  0.12035643E-036  0.38045626E-034  0.12972449E-028  0.27766449E-033  0.17759958E-027  0.00000000E+000  0.00000000E+000  0.22659309E-023  0.20007127E-020  0.20431987E-036  0.62401010E-034  0.23241322E-035  0.21542807E-021  0.10174509E-018  0.00000000E+000  0.99303615E-028  0.92065778E-034  0.92125387E-033  0.38924312E-034  0.14277710E-052  0.24150615E-049  0.28858583E-044  0.32740377E-053  0.27607827E-057  0.15374116E-026  0.17711838E-041  0.00000000E+000  0.56938807E-028  0.10213564E-023  0.36350252E-037  0.27957339E-028  0.00000000E+000  0.00000000E+000  0.21036148E-032  0.82151985E-032  0.60931761E-037  0.00000000E+000  0.15203298E-046  0.14287782E-038  0.43878458E-044  0.00000000E+000  0.22720026E-055  0.23226490E-050  0.00000000E+000  0.78668667E-053  0.00000000E+000  0.00000000E+000  0.31361065E-031  0.28736188E-033  0.34833355E-031  0.41238703E-031  0.00000000E+000  0.57312329E-019  0.55377002E-026  0.66172134E-044  0.24445801E-035  0.71507019E-033  0.17867582E-026  0.10260560E-030  0.28251167E-039  0.48096134E-034  0.49682934E-041  0.74108562E-039  0.94997509E-031  0.30451980E-030  0.69834532E-032  0.12555257E-030  0.14641492E-028  0.14838501E-028  0.10145385E-028  0.10004548E-028  0.28232821E-014  0.10899972E-008  0.19090574E-026  0.72711293E-050  0.30514704E-013  0.45560980E-010  0.00000000E+000  0.10420437E-010  0.19709705E-026  0.32429417E-017  0.29111466E-062  0.15476110E-066  0.16067062E-024  0.31521489E-014  0.22499968E-008  0.56224945E-020  0.78188120E-032  0.27255625E-018  0.75556378E-030  0.51484050E-012  0.00000000E+000  0.41015446E-008  0.00000000E+000  0.00000000E+000  0.12654586E-021  0.71894099E-012  0.13996173E-027  0.15250505E-044  0.13063081E-015  0.00000000E+000  0.58130070E-013  0.00000000E+000  0.00000000E+000  0.66372417E-029  0.00000000E+000  0.80494614E-031  0.00000000E+000  0.00000000E+000  0.53041917E-023  0.33319243E-030  0.95319651E-013  0.21748161E-021  0.16871513E-020  0.85152493E-026  0.65422545E-025  0.45128556E-029  0.00000000E+000  0.41968197E-030  0.00000000E+000  0.00000000E+000  0.64654713E-040  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.64652200E-039  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20849997E-040  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19048502E-020  0.00000000E+000  0.25304202E-018  0.00000000E+000  0.00000000E+000  0.85313740E-019  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.34674086E-020  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.36240796E-035  0.22419786E-043  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.11749327E-047  0.00000000E+000  0.73595650E-014  0.00000000E+000  0.34813934E-015  0.00000000E+000  0.00000000E+000  0.12202989E-016  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.43690284E-107  0.19686672E-109  0.63196689E-114  0.38887956E-117  0.20881004E-119  0.11662213E-028  0.00000000E+000  0.00000000E+000  0.27470553E-030  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.54141900E-032  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.92383610E-034  0.13956727E-035  0.84047198E-035  0.18636695E-042  0.10394481E-046  0.51056731E-050  0.31291752E-047  0.42097942E-048  0.00000000E+000  0.48191320E-053  0.00000000E+000  0.00000000E+000  0.26817265E-061  0.16345170E-055  0.20607934E-063  0.19338452E-056  0.33881275E-060  0.00000000E+000  0.99610564E-061  0.00000000E+000  0.00000000E+000  0.14539808E-065  0.19237128E-067  0.23280255E-067  0.20886203E-069  0.37020600E-071  0.00000000E+000  0.92590099E-094  0.16472426E-093  0.94295484E-077  0.18614279E-077  0.33302469E-078  0.28107925E-080  0.00000000E+000  0.00000000E+000  0.54437725E-085  0.14614821E-085  0.11508807E-086  0.13924862E-088  0.98720924E-092  0.00000000E+000  0.00000000E+000  0.33705940E-096  0.28634055E-097  0.12608795E-098  0.10631657E-100  0.00000000E+000  0.00000000E+000  0.18032643E-105  0.43992457E-106  0.36913936E-027  0.00000000E+000  0.31370915E-033  0.28140757E-035  0.95807801E-041  0.00000000E+000  0.33496893E-040  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.24054173E-078  0.16861129E-056  0.35755696E-026  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.52853204E-028  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.11779551E-060  0.22390159E-065  0.81850904E-082  0.60152984E-086  0.15611470E-101  0.24086460E-050  0.18467783E-061  0.25381112E-064  0.12348686E-052  0.65328073E-041  0.00000000E+000  0.00000000E+000  0.24064973E-068  0.58227368E-042  0.24481078E-070  0.12516058E-056  0.56083798E-029  0.85549059E-031  0.33057511E-039  0.00000000E+000  0.00000000E+000  0.32357152E-039  0.00000000E+000  0.00000000E+000  0.74748334E-026  0.00000000E+000  0.00000000E+000  0.57910765E-034  0.00000000E+000  0.00000000E+000  0.48470840E-024  0.00000000E+000  0.00000000E+000  0.65160851E-037  0.00000000E+000  0.73851674E-044  0.00000000E+000  0.28497292E-061  0.00000000E+000  0.86541193E-068  0.28287168E-082  0.26183256E-087  0.68938418E-102  0.13058705E-107  0.76561029E-048  0.00000000E+000  0.93183947E-026  0.00000000E+000  0.76549717E-048  0.00000000E+000  0.71999890E-063  0.24417650E-032  0.00000000E+000  0.53128968E-028  0.00000000E+000  0.20358124E-047  0.00000000E+000  0.28078800E-037  0.00000000E+000  0.24776583E-020  0.00000000E+000  0.12427746E-022  0.00000000E+000  0.77318141E-020  0.20779610E-047  0.50699501E-067  0.56990433E-088  0.14386815E-107  0.15666994E-075  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.23115587E-043  0.00000000E+000  0.22939816E-043  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.53177587E-019  0.35037701E-044  0.12908461E-028  0.98903861E-036  0.59435758E-041  0.14937906E-038  0.78751068E-032  0.11103765E-040  0.00000000E+000  0.29944381E-022  0.46368768E-039  0.84028804E-031  0.15254344E-031  0.82232281E-025  0.37516336E-026  0.12545658E-027  0.33745668E-029  0.00000000E+000  0.25561659E-056  0.00000000E+000  0.29922141E-065  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.67759415E-049  0.11819574E-043  0.10153591E-036  0.00000000E+000  0.10159478E-036  0.00000000E+000  0.84519734E-051  0.19588652E-038  0.00000000E+000  0.00000000E+000  0.19903528E-038  0.00000000E+000  0.00000000E+000  0.47009226E-023  0.27978030E-024  0.58583075E-032  0.53613828E-023  0.31957825E-024  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.23363618E-020  0.13481510E-021  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.64672588E-036  0.80876284E-072  0.33140616E-040  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.49707028E-042  0.00000000E+000  0.00000000E+000  0.92678399E-035  0.00000000E+000  0.00000000E+000  0.12471639E-072  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.18053157E-047  0.23746358E-049  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.17731939E-048  0.00000000E+000  0.00000000E+000  0.25675509E-029  0.52872233E-028  0.00000000E+000  0.12284893E-045  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.28570078E-051  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.27107450E-050  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.11607457E-022  0.00000000E+000  0.00000000E+000  0.46178069E-063  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.60942818E-101  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.33372131E-039  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.22199215E-023  0.94229994E-032  0.13035020E-024  0.00000000E+000  0.52646671E-026  0.00000000E+000  0.00000000E+000  0.66083572E-033  0.92569509E-038  0.10770239E-044  0.12988924E-056  0.61120430E-066  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.57746695E-038  0.00000000E+000  0.28361848E-046  0.00000000E+000  0.20431962E-043  0.00000000E+000  0.26246930E-010  0.00000000E+000  0.50000000E-004
